Sample,Location,Transect,Date,Time,Species,Individual_id,Batch_count,Batch_weight,Estimate,Biomass,Length,Weight,Time Period
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,4,,,N,7161,364,624,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,5,,,N,7161,362,714,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,6,,,N,7161,376,733,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,7,,,N,7161,352,618,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,8,,,N,7161,350,574,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,9,,,N,7161,351,668,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,10,,,N,7161,356,610,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0063,11,,,N,7161,366,656,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0186,1,,,N,3760,581,3760,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0220,1,,,N,12,93,6,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0220,2,,,N,12,94,6,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0317,1,,,N,4229,459,1760,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0317,2,,,N,4229,445,1690,2
9404,HAMH,HH2,2018-06-21,10:55:00 PM,F0317,3,,,N,4229,348,779,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0061,1,,,N,35,137,35,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0063,1,,,N,2159,375,741,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0063,2,,,N,2159,385,856,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0063,3,,,N,2159,339,562,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0181,1,,,N,758,301,758,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0220,1,,,N,33,91,11,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0220,2,,,N,33,100,17,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0220,3,,,N,33,68,5,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0233,1,,,N,500,325,500,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0317,1,,,N,223,247,223,2
9405,HAMH,HH41B,2018-06-21,11:05:00 PM,F0334,1,,,N,2300,577,2300,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,1,,,N,8605,361,622,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,2,,,N,8605,338,566,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,3,,,N,8605,366,749,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,4,,,N,8605,372,756,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,5,,,N,8605,350,944,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,6,,,N,8605,394,796,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,7,,,N,8605,370,694,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,8,,,N,8605,358,647,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,9,,,N,8605,359,655,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,10,,,N,8605,367,698,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,11,,,N,8605,370,787,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0063,12,,,N,8605,360,691,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0181,1,,,N,902,315,902,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0186,1,,,N,355,563,355,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0201,1,,,N,3,75,3,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0220,1,,,N,196,187,124,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0220,2,,,N,196,185,55,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0220,3,,,N,196,79,3,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0220,4,,,N,196,69,4,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0220,5,,,N,196,88,10,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0331,1,,,N,87,163,87,2
9406,HAMH,HH39,2018-06-21,10:25:00 PM,F0361,1,,,N,3,84,3,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0061,1,,,N,26,121,26,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,1,,,N,10296,350,580,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,2,,,N,10296,358,586,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,3,,,N,10296,392,782,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,4,,,N,10296,379,655,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,5,,,N,10296,352,628,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,6,,,N,10296,355,702,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,7,,,N,10296,320,500,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,8,,,N,10296,344,553,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,9,,,N,10296,359,640,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,10,,,N,10296,360,634,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,11,,,N,10296,363,704,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,12,,,N,10296,350,661,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,13,,,N,10296,368,746,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,14,,,N,10296,351,644,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,15,,,N,10296,341,624,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0063,16,,,N,10296,349,657,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0163,1,,,N,728,375,728,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0220,1,,,N,338,250,338,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0314,1,,,N,46,120,46,2
9407,HAMH,HH37,2018-06-21,10:35:00 PM,F0317,1,,,N,1373,417,1373,2
9408,HAMH,HH22,2018-06-20,9:58:00 PM,F0063,1,,,N,2032,355,576,2
9408,HAMH,HH22,2018-06-20,9:58:00 PM,F0063,2,,,N,2032,360,664,2
9408,HAMH,HH22,2018-06-20,9:58:00 PM,F0063,3,,,N,2032,377,792,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,1,,,N,6754,406,970,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,2,,,N,6754,370,725,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,3,,,N,6754,395,824,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,4,,,N,6754,361,715,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,5,,,N,6754,345,548,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,6,,,N,6754,401,986,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,7,,,N,6754,370,604,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,8,,,N,6754,352,687,2
9409,HAMH,HH24,2018-06-20,10:13:00 PM,F0063,9,,,N,6754,359,695,2
9410,HAMH,HH26,2018-06-20,10:34:00 PM,F0063,1,,,N,609,372,609,2
9410,HAMH,HH26,2018-06-20,10:34:00 PM,F0361,1,,,N,2,79,2,2
9411,HAMH,HH28,2018-06-20,10:44:00 PM,F0063,1,,,N,570,351,570,2
9411,HAMH,HH28,2018-06-20,10:44:00 PM,F0163,1,,,W,1,41,1,2
9411,HAMH,HH28,2018-06-20,10:44:00 PM,F0181,1,,,N,748,298,748,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0061,1,,,N,27,131,27,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,1,58,37410,N,51045,360,639,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,2,58,37410,N,51045,357,634,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,3,58,37410,N,51045,361,651,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,4,58,37410,N,51045,348,697,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,5,58,37410,N,51045,367,644,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,6,58,37410,N,51045,340,643,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,7,58,37410,N,51045,367,540,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,8,58,37410,N,51045,377,822,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,9,58,37410,N,51045,381,798,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,10,58,37410,N,51045,358,634,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,11,58,37410,N,51045,362,621,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,12,58,37410,N,51045,340,612,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,13,58,37410,N,51045,421,1012,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,14,58,37410,N,51045,371,772,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,15,58,37410,N,51045,373,696,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,16,58,37410,N,51045,350,701,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,17,58,37410,N,51045,357,586,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,18,58,37410,N,51045,352,645,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,19,58,37410,N,51045,367,627,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0063,20,58,37410,N,51045,353,661,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0181,1,,,N,921,304,921,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0186,1,,,N,180,203,180,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0233,1,,,N,272,196,160,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0233,2,,,N,272,197,112,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0301,1,,,N,422,184,98,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0301,2,,,N,422,172,76,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0301,3,,,N,422,215,164,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0301,4,,,N,422,173,84,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0311,1,,,N,101,188,101,2
9412,HAMH,HH45,2018-06-21,9:00:00 PM,F0317,1,,,N,947,396,947,2
9413,HAMH,HH30,2018-06-20,11:11:00 PM,F0063,1,,,N,1604,366,758,2
9413,HAMH,HH30,2018-06-20,11:11:00 PM,F0063,2,,,N,1604,387,846,2
9413,HAMH,HH30,2018-06-20,11:11:00 PM,F0233,1,,,N,151,245,151,2
9414,HAMH,HH32,2018-06-20,11:19:00 PM,F0063,1,,,N,1289,361,590,2
9414,HAMH,HH32,2018-06-20,11:19:00 PM,F0063,2,,,N,1289,379,699,2
9414,HAMH,HH32,2018-06-20,11:19:00 PM,F0233,1,,,N,172,214,172,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,1,18,12680,N,26028,350,770,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,2,18,12680,N,26028,359,622,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,3,18,12680,N,26028,356,617,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,4,18,12680,N,26028,368,824,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,5,18,12680,N,26028,358,647,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,6,18,12680,N,26028,345,543,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,7,18,12680,N,26028,347,602,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,8,18,12680,N,26028,359,595,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,9,18,12680,N,26028,354,677,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,10,18,12680,N,26028,380,724,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,11,18,12680,N,26028,346,590,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,12,18,12680,N,26028,360,692,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,13,18,12680,N,26028,361,708,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,14,18,12680,N,26028,379,738,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,15,18,12680,N,26028,373,781,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,16,18,12680,N,26028,365,669,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,17,18,12680,N,26028,344,631,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,18,18,12680,N,26028,380,738,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,19,18,12680,N,26028,358,605,2
9415,HAMH,HH34,2018-06-20,11:41:00 PM,F0063,20,18,12680,N,26028,349,575,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,1,57,39520,N,52262,345,591,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,2,57,39520,N,52262,380,765,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,3,57,39520,N,52262,354,648,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,4,57,39520,N,52262,359,643,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,5,57,39520,N,52262,358,677,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,6,57,39520,N,52262,346,515,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,7,57,39520,N,52262,345,596,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,8,57,39520,N,52262,368,644,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,9,57,39520,N,52262,347,654,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,10,57,39520,N,52262,367,693,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,11,57,39520,N,52262,344,357,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,12,57,39520,N,52262,369,754,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,13,57,39520,N,52262,367,768,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,14,57,39520,N,52262,380,744,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,15,57,39520,N,52262,342,624,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,16,57,39520,N,52262,348,542,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,17,57,39520,N,52262,362,621,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,18,57,39520,N,52262,360,680,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,19,57,39520,N,52262,344,576,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0063,20,57,39520,N,52262,367,650,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0181,1,,,N,590,267,590,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0186,1,,,N,3020,528,3020,2
9416,HAMH,HH36,2018-06-20,11:50:00 PM,F0371,1,,,N,2290,583,2290,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,1,9,5750,N,19192,361,686,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,2,9,5750,N,19192,386,699,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,3,9,5750,N,19192,380,815,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,4,9,5750,N,19192,337,613,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,5,9,5750,N,19192,352,635,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,6,9,5750,N,19192,358,655,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,7,9,5750,N,19192,345,648,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,8,9,5750,N,19192,333,566,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,9,9,5750,N,19192,340,572,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,10,9,5750,N,19192,355,696,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,11,9,5750,N,19192,366,696,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,12,9,5750,N,19192,354,611,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,13,9,5750,N,19192,365,687,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,14,9,5750,N,19192,379,859,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,15,9,5750,N,19192,355,594,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,16,9,5750,N,19192,347,751,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,17,9,5750,N,19192,350,575,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,18,9,5750,N,19192,369,783,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,19,9,5750,N,19192,356,656,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0063,20,9,5750,N,19192,361,645,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0181,1,,,N,756,304,756,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0196,1,,,N,2,63,2,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0220,1,,,N,783,310,783,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0233,1,,,N,92,184,92,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0311,1,,,N,260,233,260,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0317,1,,,N,1607,395,1248,2
9417,HAMH,HH42A,2018-06-21,12:22:00 AM,F0317,2,,,N,1607,313,359,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,1,15,1015,N,14008,352,643,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,2,15,1015,N,14008,375,748,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,3,15,1015,N,14008,355,566,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,4,15,1015,N,14008,370,695,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,5,15,1015,N,14008,347,631,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,6,15,1015,N,14008,349,536,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,7,15,1015,N,14008,376,732,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,8,15,1015,N,14008,348,615,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,9,15,1015,N,14008,363,655,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,10,15,1015,N,14008,447,515,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,11,15,1015,N,14008,356,652,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,12,15,1015,N,14008,351,691,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,13,15,1015,N,14008,343,658,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,14,15,1015,N,14008,355,599,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,15,15,1015,N,14008,332,561,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,16,15,1015,N,14008,365,664,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,17,15,1015,N,14008,338,567,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,18,15,1015,N,14008,390,747,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,19,15,1015,N,14008,364,714,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0063,20,15,1015,N,14008,378,804,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0181,1,,,N,1087,324,1087,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0220,1,,,N,525,281,525,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0233,1,,,N,657,317,476,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0233,2,,,N,657,219,181,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0301,1,,,N,30,127,30,2
9418,HAMH,HH42B,2018-06-21,12:37:00 AM,F0317,1,,,N,1436,420,1436,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,1,46,29430,N,42671,374,739,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,2,46,29430,N,42671,379,796,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,3,46,29430,N,42671,364,617,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,4,46,29430,N,42671,363,670,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,5,46,29430,N,42671,364,692,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,6,46,29430,N,42671,298,508,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,7,46,29430,N,42671,375,706,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,8,46,29430,N,42671,350,717,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,9,46,29430,N,42671,377,728,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,10,46,29430,N,42671,365,655,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,11,46,29430,N,42671,359,700,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,12,46,29430,N,42671,357,593,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,13,46,29430,N,42671,377,791,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,14,46,29430,N,42671,342,602,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,15,46,29430,N,42671,372,699,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,16,46,29430,N,42671,364,366,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,17,46,29430,N,42671,374,696,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,18,46,29430,N,42671,346,659,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,19,46,29430,N,42671,359,668,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0063,20,46,29430,N,42671,357,639,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0186,1,,,N,822,354,822,2
9419,HAMH,HH43,2018-06-21,1:12:00 AM,F0317,1,,,N,920,400,920,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0061,1,,,N,22,119,22,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0063,1,,,N,4305,345,518,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0063,2,,,N,4305,351,614,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0063,3,,,N,4305,360,793,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0063,4,,,N,4305,349,594,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0063,5,,,N,4305,360,642,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0063,6,,,N,4305,338,569,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0063,7,,,N,4305,345,575,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0181,1,,,N,567,209,219,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0181,2,,,N,567,238,348,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0233,1,,,N,2144,254,255,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0233,2,,,N,2144,330,534,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0233,3,,,N,2144,342,605,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0233,4,,,N,2144,254,271,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0233,5,,,N,2144,325,479,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,1,,,N,925,217,186,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,2,,,N,925,138,41,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,3,,,N,925,178,104,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,4,,,N,925,196,122,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,5,,,N,925,206,147,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,6,,,N,925,135,33,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,7,,,N,925,146,50,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,8,,,N,925,132,37,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,9,,,N,925,144,51,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,10,,,N,925,130,36,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,11,,,N,925,143,50,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,12,,,N,925,129,38,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0301,13,,,N,925,122,30,2
9420,HAMH,HH44,2018-06-21,1:29:00 AM,F0331,1,,,N,78,191,78,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0061,1,,,N,40,154,40,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,1,,,N,5911,360,677,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,2,,,N,5911,368,789,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,3,,,N,5911,356,649,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,4,,,N,5911,379,791,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,5,,,N,5911,361,572,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,6,,,N,5911,373,612,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,7,,,N,5911,372,631,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,8,,,N,5911,361,621,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0063,9,,,N,5911,357,569,2
9421,HAMH,HH17,2018-06-19,10:32:00 PM,F0233,1,,,N,173,240,173,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,1,,,N,5485,300,611,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,2,,,N,5485,376,758,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,3,,,N,5485,385,822,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,4,,,N,5485,384,734,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,5,,,N,5485,365,712,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,6,,,N,5485,347,560,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,7,,,N,5485,343,521,2
9422,HAMH,HH16,2018-06-19,10:56:00 PM,F0063,8,,,N,5485,366,767,2
